trade_date,trades,traders,wins,net_profit,gross_profit,gross_loss,fees,avg_r,avg_risk_pct,avg_duration_min,losses,win_rate,cum_net_profit,running_peak,drawdown,drawdown_pct,weekday,year_month
2025-06-12,8,1,2,-399.86,244.73,644.5899999999999,50.13,-0.23622697478067384,1.714125,135.25,6,25.0,-4309.579999999974,8256.190000000031,-12565.770000000004,-152.1981688890391,Thursday,2025-06
2025-06-13,13,5,6,-375.02,3097.57,3472.59,220.2,0.18011515552712123,1.0746153846153847,410.0,7,46.15384615384615,-4684.599999999973,8256.190000000031,-12940.790000000005,-156.74045776562744,Friday,2025-06
2025-06-15,11,3,5,-374.1299999999999,8334.33,8708.46,773.0699999999999,0.03656613364587047,1.5296363636363637,262.72727272727275,6,45.45454545454545,-5058.729999999973,8256.190000000031,-13314.920000000006,-161.2719668515375,Sunday,2025-06
2025-06-16,25,7,12,3486.6499999999996,7946.03,4459.38,391.67,0.1240537252843702,1.02136,57.28,13,48.0,-1572.0799999999736,8256.190000000031,-9828.270000000004,-119.04122846010043,Monday,2025-06
2025-06-17,16,4,3,-5079.41,505.74,5585.15,256.09999999999997,-0.48681919230883347,1.222875,236.0,13,18.75,-6651.489999999973,8256.190000000031,-14907.680000000004,-180.5636740433535,Tuesday,2025-06
2025-06-18,25,8,7,2882.33,8465.130000000001,5582.8,348.14,-0.22332849139272462,1.5266399999999998,144.6,18,28.000000000000004,-3769.1599999999735,8256.190000000031,-12025.350000000006,-145.6525346437032,Wednesday,2025-06
2025-06-19,17,6,4,-1129.3799999999999,2713.81,3843.19,355.57,-0.32728917421792825,1.6665294117647058,328.6470588235294,13,23.52941176470588,-4898.539999999974,8256.190000000031,-13154.730000000005,-159.33172565069304,Thursday,2025-06
2025-06-20,11,5,3,-765.62,228.93,994.55,88.17999999999999,-0.18183152447169612,1.1807272727272726,310.90909090909093,8,27.27272727272727,-5664.1599999999735,8256.190000000031,-13920.350000000006,-168.6050103013612,Friday,2025-06
2025-06-21,3,1,0,-227.51,0.0,227.51,13.01,-0.833336891037806,1.288,136.33333333333334,3,0.0,-5891.669999999974,8256.190000000031,-14147.860000000004,-171.36063971395947,Saturday,2025-06
2025-06-22,6,1,2,-130.0,134.5,264.5,28.96,-0.28289219954350386,1.2566666666666666,385.6666666666667,4,33.33333333333333,-6021.669999999974,8256.190000000031,-14277.860000000004,-172.93521588044788,Sunday,2025-06
2025-06-23,26,6,5,-2868.4700000000003,723.06,3591.53,168.18,-0.49848035774846633,1.6156153846153847,138.96153846153845,21,19.230769230769234,-8890.139999999974,8256.190000000031,-17146.330000000005,-207.67848123650182,Monday,2025-06
2025-06-24,17,5,5,-3587.6,1150.7,4738.3,169.87,-0.18094798172308096,1.2279411764705883,235.35294117647058,12,29.411764705882355,-12477.739999999974,8256.190000000031,-20733.930000000008,-251.13193858183897,Tuesday,2025-06
2025-06-25,37,9,20,8444.92,13221.57,4776.65,763.62,0.5565095466120529,1.3830270270270268,379.1621621621622,17,54.054054054054056,-4032.8199999999742,8256.190000000031,-12289.010000000006,-148.84601735182886,Wednesday,2025-06
2025-06-26,9,6,6,4642.9800000000005,4841.860000000001,198.88,108.9,1.0689115370981777,1.1406666666666667,93.88888888888889,3,66.66666666666666,610.1600000000262,8256.190000000031,-7646.030000000005,-92.60966620196453,Thursday,2025-06
2025-06-27,18,9,6,322.29999999999984,5064.33,4742.03,392.17,-0.15113453066931162,1.2630555555555556,92.33333333333333,12,33.33333333333333,932.4600000000261,8256.190000000031,-7323.730000000005,-88.70592852150904,Friday,2025-06
2025-06-28,4,1,1,-1647.27,429.59,2076.86,83.75,-0.4167510728609257,0.96975,59.25,3,25.0,-714.8099999999739,8256.190000000031,-8971.000000000005,-108.657867612058,Saturday,2025-06
2025-06-29,8,1,6,8786.900000000001,9889.17,1102.27,283.5,1.5394962674397838,1.161875,513.625,2,75.0,8072.090000000027,8256.190000000031,-184.100000000004,-2.22984209423479,Sunday,2025-06
2025-06-30,6,4,1,-1475.77,118.93,1594.6999999999998,89.02,-0.549943935863582,1.8419999999999999,39.666666666666664,5,16.666666666666664,6596.320000000027,8256.190000000031,-1659.8700000000044,-20.10455185745481,Monday,2025-06
2025-07-01,18,5,6,2771.6099999999997,7995.7300000000005,5224.12,436.48999999999995,0.14113661227500213,1.8265555555555555,273.44444444444446,12,33.33333333333333,9367.930000000026,9367.930000000026,0.0,0.0,Tuesday,2025-07
2025-07-02,13,5,5,3691.9300000000003,7213.570000000001,3521.64,399.25,0.08603993420702624,1.3035384615384618,152.84615384615384,8,38.46153846153847,13059.860000000026,13059.860000000026,0.0,0.0,Wednesday,2025-07
2025-07-03,19,6,5,-5298.23,2103.5299999999997,7401.76,728.3100000000001,-0.2814287044395495,1.3220526315789474,116.63157894736842,14,26.31578947368421,7761.6300000000265,13059.860000000026,-5298.23,-40.56881161053785,Thursday,2025-07
2025-07-04,16,5,7,-1960.5399999999995,3420.54,5381.08,415.68,0.0068789591209603915,1.1549375,426.0625,9,43.75,5801.090000000027,13059.860000000026,-7258.769999999999,-55.58076426546673,Friday,2025-07
2025-07-06,8,2,3,-212.07999999999993,2124.92,2337.0,313.39,0.03043375699290149,1.029625,84.875,5,37.5,5589.0100000000275,13059.860000000026,-7470.8499999999985,-57.20467141301655,Sunday,2025-07
2025-07-07,14,6,3,2117.3400000000006,4599.650000000001,2482.31,249.22,-0.33522939612570984,1.182642857142857,300.7142857142857,11,21.428571428571427,7706.350000000028,13059.860000000026,-5353.509999999998,-40.99209333025,Monday,2025-07
2025-07-08,16,4,7,1126.93,2933.67,1806.74,262.19,0.031277732165453404,1.41975,115.3125,9,43.75,8833.280000000028,13059.860000000026,-4226.579999999998,-32.363134061161375,Tuesday,2025-07
2025-07-09,10,4,7,1717.8300000000002,2324.39,606.56,179.63,1.0106769040477204,1.3512,387.2,3,70.0,10551.110000000028,13059.860000000026,-2508.749999999998,-19.209623992906458,Wednesday,2025-07
2025-07-10,7,4,1,-2034.22,580.8,2615.02,174.45,-0.4926635772430257,0.8182857142857143,782.7142857142857,6,14.285714285714285,8516.890000000029,13059.860000000026,-4542.9699999999975,-34.785748086120286,Thursday,2025-07
2025-07-11,23,8,6,-8056.39,4144.889999999999,12201.28,1107.34,-0.18924316764010166,1.3108695652173912,70.73913043478261,17,26.08695652173913,460.5000000000282,13059.860000000026,-12599.359999999997,-96.47392851071889,Friday,2025-07
2025-07-12,2,2,0,-193.64000000000001,0.0,193.64000000000001,9.36,-0.8589093289535784,1.1724999999999999,133.0,2,0.0,266.8600000000282,13059.860000000026,-12792.999999999998,-97.95663965769903,Saturday,2025-07
2025-07-13,5,2,1,-298.22999999999985,2423.92,2722.15,264.82,-0.3407010540625548,0.85,32.4,4,20.0,-31.36999999997164,13059.860000000026,-13091.229999999998,-100.24020165606653,Sunday,2025-07
2025-07-14,18,5,9,4793.16,7904.91,3111.75,529.73,0.35448724189716657,1.250722222222222,88.27777777777777,9,50.0,4761.790000000028,13059.860000000026,-8298.069999999998,-63.538736249852455,Monday,2025-07
2025-07-15,26,6,13,-147.0200000000002,5145.64,5292.66,491.2,0.4597924711030635,1.1434615384615385,442.5769230769231,13,50.0,4614.770000000028,13059.860000000026,-8445.089999999998,-64.66447572944872,Tuesday,2025-07
2025-07-16,12,4,5,353.4999999999999,3822.5,3469.0,379.24,-0.05934183783040755,1.0736666666666668,435.8333333333333,7,41.66666666666667,4968.270000000028,13059.860000000026,-8091.589999999998,-61.957708581868275,Wednesday,2025-07
2025-07-17,9,5,4,1500.07,3116.25,1616.18,118.02,0.48102823024059327,1.1893333333333334,400.22222222222223,5,44.44444444444444,6468.340000000027,13059.860000000026,-6591.519999999999,-50.471597704722605,Thursday,2025-07
2025-07-18,12,6,6,1008.8,3650.01,2641.21,418.72,0.31542002095969823,1.184,211.25,6,50.0,7477.140000000028,13059.860000000026,-5582.719999999998,-42.74716574297111,Friday,2025-07
2025-07-19,2,1,0,-1860.94,0.0,1860.94,109.19,-1.1856723329827656,1.734,16.5,2,0.0,5616.200000000028,13059.860000000026,-7443.659999999998,-56.99647622562557,Saturday,2025-07
2025-07-20,2,1,0,-742.78,0.0,742.78,19.950000000000003,-1.0274087215747465,0.7975,254.0,2,0.0,4873.420000000028,13059.860000000026,-8186.439999999998,-62.683979767011145,Sunday,2025-07
2025-07-21,13,4,5,671.3600000000004,3643.9700000000003,2972.61,295.95,-0.1756477674464569,1.2059230769230769,70.46153846153847,8,38.46153846153847,5544.780000000029,13059.860000000026,-7515.079999999997,-57.5433427310858,Monday,2025-07
2025-07-22,22,7,4,-7611.84,1853.4499999999998,9465.29,677.3,-0.4357374357185991,1.1148636363636364,337.27272727272725,18,18.181818181818183,-2067.0599999999713,13059.860000000026,-15126.919999999998,-115.82758161266635,Tuesday,2025-07
2025-07-23,22,6,14,4013.6899999999996,9753.710000000001,5740.02,855.52,0.8218307594399089,1.4463636363636363,287.0,8,63.63636363636363,1946.6300000000283,13059.860000000026,-11113.229999999998,-85.09455690949194,Wednesday,2025-07
2025-07-24,11,6,4,633.3999999999999,4172.95,3539.55,278.54,0.04304716305730872,1.5165454545454544,129.72727272727272,7,36.36363636363637,2580.030000000028,13059.860000000026,-10479.829999999998,-80.24458148862222,Thursday,2025-07
2025-07-25,9,4,4,1094.16,5757.02,4662.86,744.14,0.34787390914656907,0.9296666666666668,680.4444444444445,5,44.44444444444444,3674.190000000028,13059.860000000026,-9385.669999999998,-71.86654374549175,Friday,2025-07
2025-07-26,7,1,2,111.06000000000006,4007.2799999999997,3896.2200000000003,355.75,0.0021348902290859568,1.048,255.57142857142858,5,28.57142857142857,3785.2500000000277,13059.860000000026,-9274.609999999999,-71.01615178110623,Saturday,2025-07
2025-07-27,10,3,3,-589.1700000000001,884.81,1473.98,104.99,0.022650812475170267,1.2146000000000001,192.6,7,30.0,3196.0800000000277,13059.860000000026,-9863.779999999999,-75.52745588390671,Sunday,2025-07
2025-07-28,12,4,5,-3111.4999999999995,3670.2999999999997,6781.8,368.46,-0.17377367725044005,1.3105,648.25,7,41.66666666666667,84.58000000002812,13059.860000000026,-12975.279999999999,-99.35236671756032,Monday,2025-07
2025-07-29,7,4,2,-1070.73,424.29999999999995,1495.03,137.54,-0.505408580838284,1.6252857142857142,555.8571428571429,5,28.57142857142857,-986.1499999999719,13059.860000000026,-14046.009999999998,-107.55099978100814,Tuesday,2025-07
2025-07-30,13,5,8,15437.61,17814.8,2377.19,492.67,0.863127823266092,0.9566153846153846,88.23076923076923,5,61.53846153846154,14451.460000000028,14451.460000000028,0.0,0.0,Wednesday,2025-07
2025-07-31,11,7,6,-2334.08,2167.09,4501.17,335.37,0.46402884068253647,1.2835454545454545,86.36363636363636,5,54.54545454545454,12117.380000000028,14451.460000000028,-2334.08,-16.15117088515621,Thursday,2025-07
2025-08-01,15,3,7,6219.900000000001,13201.29,6981.389999999999,779.75,0.36707838313338426,1.2507333333333333,158.0,8,46.666666666666664,18337.280000000028,18337.280000000028,0.0,0.0,Friday,2025-08
2025-08-04,12,6,2,-2463.44,1253.1299999999999,3716.5699999999997,265.49,-0.38230395906117404,1.0666666666666667,241.0,10,16.666666666666664,15873.840000000027,18337.280000000028,-2463.4400000000005,-13.434053469216792,Monday,2025-08
2025-08-05,13,5,3,-6048.09,2003.67,8051.76,863.47,-0.5461354921172705,1.0726923076923076,351.7692307692308,10,23.076923076923077,9825.750000000027,18337.280000000028,-8511.53,-46.41653505863459,Tuesday,2025-08
2025-08-06,15,4,3,-4076.82,216.94,4293.76,255.78,-0.5479826828818158,1.843,57.266666666666666,12,20.0,5748.930000000028,18337.280000000028,-12588.35,-68.64894902624589,Wednesday,2025-08
2025-08-07,8,4,2,-243.23000000000002,2769.25,3012.4799999999996,180.77,-0.2836682607561385,0.95,324.375,6,25.0,5505.700000000028,18337.280000000028,-12831.58,-69.97537257434026,Thursday,2025-08
2025-08-08,14,4,3,-2628.29,2961.13,5589.42,274.03,-0.2235435042075585,1.1067857142857143,589.7142857142857,11,21.428571428571427,2877.410000000028,18337.280000000028,-15459.869999999999,-84.30841433407777,Friday,2025-08
2025-08-09,2,1,1,2315.4999999999995,4647.73,2332.23,81.53999999999999,0.7869949741360228,1.057,200.0,1,50.0,5192.910000000027,18337.280000000028,-13144.37,-71.68113264344538,Saturday,2025-08
2025-08-10,3,1,0,-646.86,0.0,646.86,20.57,-1.0289129060127822,0.7183333333333334,224.0,3,0.0,4546.0500000000275,18337.280000000028,-13791.23,-75.2087005270137,Sunday,2025-08
2025-08-11,14,5,2,-1255.6100000000001,1305.63,2561.2400000000002,160.44,-0.5185829342899553,1.7470714285714286,122.07142857142857,12,14.285714285714285,3290.4400000000273,18337.280000000028,-15046.84,-82.05600830657534,Monday,2025-08
2025-08-12,16,5,7,2467.58,4541.26,2073.68,174.89000000000001,0.459113056776957,1.4616875,346.375,9,43.75,5758.020000000028,18337.280000000028,-12579.26,-68.59937787938004,Tuesday,2025-08
2025-08-13,18,5,7,-14.939999999999685,3582.8700000000003,3597.81,395.87,-0.16850734124051708,1.2743888888888888,82.27777777777777,11,38.88888888888889,5743.080000000028,18337.280000000028,-12594.2,-68.68085124947638,Wednesday,2025-08
2025-08-14,13,7,4,741.2500000000002,3824.5400000000004,3083.29,337.48,0.04638927495556754,1.2740769230769233,61.07692307692308,9,30.76923076923077,6484.330000000028,18337.280000000028,-11852.95,-64.6385396307412,Thursday,2025-08
2025-08-15,17,5,7,4006.19,5820.09,1813.9,231.55,0.4005445450597368,1.2095882352941176,334.70588235294116,10,41.17647058823529,10490.520000000028,18337.280000000028,-7846.76,-42.79129729163752,Friday,2025-08
2025-08-16,12,3,4,6665.94,7493.67,827.73,360.14,-0.14226656837672277,1.7419166666666666,90.83333333333333,8,33.33333333333333,17156.46000000003,18337.280000000028,-1180.8199999999997,-6.439450125645668,Saturday,2025-08
2025-08-17,2,2,1,-958.4000000000001,215.81,1174.21,53.35,-0.013716248817039145,1.162,58.5,1,50.0,16198.060000000029,18337.280000000028,-2139.2199999999993,-11.66596136395363,Sunday,2025-08
2025-08-18,7,3,3,-898.0000000000002,752.47,1650.4700000000003,64.26,0.4962084086163751,1.5775714285714284,131.71428571428572,4,42.857142857142854,15300.060000000029,18337.280000000028,-3037.2199999999993,-16.56308896412115,Monday,2025-08
2025-08-19,10,4,3,-1402.0700000000002,1922.6399999999999,3324.71,251.51999999999998,0.06327317756950399,1.4782,299.3,7,30.0,13897.990000000029,18337.280000000028,-4439.289999999999,-24.209097532458426,Tuesday,2025-08
2025-08-20,14,3,5,-1463.1399999999999,6947.24,8410.38,748.3,0.043062151011849105,0.9292142857142858,41.285714285714285,9,35.714285714285715,12434.85000000003,18337.280000000028,-5902.4299999999985,-32.188143497836045,Wednesday,2025-08
2025-08-21,23,4,8,3473.96,15675.67,12201.71,1077.55,-0.023092085630156613,1.0421739130434782,328.0,15,34.78260869565217,15908.81000000003,18337.280000000028,-2428.4699999999975,-13.243349068127847,Thursday,2025-08
2025-08-22,9,4,4,918.7199999999999,1726.8899999999999,808.1700000000001,58.71,0.48878422091048734,1.1037777777777777,176.55555555555554,5,44.44444444444444,16827.53000000003,18337.280000000028,-1509.7499999999964,-8.233227610637968,Friday,2025-08
2025-08-25,10,5,5,64.81000000000003,2364.61,2299.8,491.32,0.34889088670360013,1.3618999999999999,88.4,5,50.0,16892.340000000033,18337.280000000028,-1444.939999999995,-7.879794604216071,Monday,2025-08
2025-08-26,10,4,1,-1653.9,1105.45,2759.35,191.29,-0.7614917766345703,1.3834,253.1,9,10.0,15238.440000000033,18337.280000000028,-3098.8399999999947,-16.899125715482285,Tuesday,2025-08
2025-08-27,17,6,9,7199.17,9471.11,2271.94,1108.9299999999998,0.1948730622710834,1.4532941176470588,209.47058823529412,8,52.94117647058824,22437.610000000033,22437.610000000033,0.0,0.0,Wednesday,2025-08
2025-08-28,9,4,1,-1418.23,283.38,1701.6100000000001,87.94,-0.5457463224889686,0.9345555555555555,211.0,8,11.11111111111111,21019.380000000034,22437.610000000033,-1418.2299999999996,-6.320771240787221,Thursday,2025-08
2025-08-29,17,6,4,-3641.3399999999997,4155.13,7796.469999999999,633.5,-0.46775754346204496,1.258529411764706,288.8235294117647,13,23.52941176470588,17378.040000000034,22437.610000000033,-5059.57,-22.549505049780223,Friday,2025-08
2025-08-31,4,1,1,-504.15999999999997,638.12,1142.28,68.62,0.09096211407052052,1.24525,93.25,3,25.0,16873.880000000034,22437.610000000033,-5563.73,-24.79644668037278,Sunday,2025-08
2025-09-01,6,3,3,2247.44,3013.51,766.0699999999999,71.30000000000001,0.7876654168553344,0.8446666666666666,469.3333333333333,3,50.0,19121.320000000032,22437.610000000033,-3316.290000000001,-14.780050103375519,Monday,2025-09
2025-09-02,25,6,10,5821.8,11326.71,5504.91,1049.69,0.06314170832445382,1.1586,173.2,15,40.0,24943.12000000003,24943.12000000003,0.0,0.0,Tuesday,2025-09
2025-09-03,10,3,3,-1249.04,839.57,2088.6099999999997,142.59,-0.19676718882767077,1.1511,290.4,7,30.0,23694.08000000003,24943.12000000003,-1249.0400000000009,-5.007553185006524,Wednesday,2025-09
2025-09-04,8,4,3,7593.46,9255.470000000001,1662.01,282.59,0.4368556387508309,0.7975,46.125,5,37.5,31287.54000000003,31287.54000000003,0.0,0.0,Thursday,2025-09
2025-09-05,8,2,2,-1381.3799999999999,727.13,2108.5099999999998,124.69,-0.5656410938221774,1.33425,380.125,6,25.0,29906.16000000003,31287.54000000003,-1381.380000000001,-4.415112213999565,Friday,2025-09
2025-09-07,11,3,3,-495.28,1427.21,1922.49,146.81,-0.45331458763884064,1.7635454545454545,257.45454545454544,8,27.27272727272727,29410.88000000003,31287.54000000003,-1876.6599999999999,-5.998106594510141,Sunday,2025-09
2025-09-08,6,2,3,-671.6099999999997,2689.12,3360.7299999999996,347.1,0.23134778158065764,1.42,37.333333333333336,3,50.0,28739.27000000003,31287.54000000003,-2548.2700000000004,-8.144679958859015,Monday,2025-09
2025-09-09,16,6,6,71.67999999999984,4522.02,4450.34,312.29,0.04211062328560897,1.4337499999999999,418.8125,10,37.5,28810.95000000003,31287.54000000003,-2476.59,-7.915579173050991,Tuesday,2025-09
2025-09-10,18,5,7,7313.530000000001,13208.81,5895.28,734.4399999999999,0.23433788223095955,1.2405555555555554,229.5,11,38.88888888888889,36124.48000000003,36124.48000000003,0.0,0.0,Wednesday,2025-09
2025-09-11,12,4,5,1339.3599999999997,6295.36,4956.0,185.12,0.3450716880585043,1.0874166666666667,679.5833333333334,7,41.66666666666667,37463.84000000003,37463.84000000003,0.0,0.0,Thursday,2025-09
2025-09-12,14,6,6,-1732.1099999999997,2827.21,4559.32,227.28,0.2856580665333136,1.266857142857143,321.07142857142856,8,42.857142857142854,35731.73000000003,37463.84000000003,-1732.1100000000006,-4.623418208064094,Friday,2025-09
2025-09-13,2,1,1,-81.58999999999999,50.89,132.48,7.03,0.05155267111166928,1.6305,17.5,1,50.0,35650.140000000036,37463.84000000003,-1813.699999999997,-4.841201542607473,Saturday,2025-09
2025-09-15,17,5,3,-3695.2799999999997,2560.84,6256.12,240.09,-0.31827047228316147,1.1785294117647058,294.4117647058824,14,17.647058823529413,31954.860000000037,37463.84000000003,-5508.979999999996,-14.704792674749815,Monday,2025-09
2025-09-16,8,3,3,1592.47,1942.65,350.18,38.49,0.2553572509006595,1.438,140.25,5,37.5,33547.33000000004,37463.84000000003,-3916.5099999999948,-10.454107213782654,Tuesday,2025-09
2025-09-17,15,6,5,8979.789999999999,13280.91,4301.12,467.37,-0.08150358847309089,1.1976,150.6,10,33.33333333333333,42527.12000000004,42527.12000000004,0.0,0.0,Wednesday,2025-09
2025-09-18,17,4,6,1490.04,4742.58,3252.54,252.96,-0.08154885450001975,1.4371176470588236,417.8235294117647,11,35.294117647058826,44017.16000000004,44017.16000000004,0.0,0.0,Thursday,2025-09
2025-09-19,5,4,2,236.6400000000001,1170.67,934.03,116.89,0.10679584420257208,1.061,133.2,3,40.0,44253.80000000004,44253.80000000004,0.0,0.0,Friday,2025-09
2025-09-21,3,1,3,337.51,337.51,0.0,6.6,2.1172864282830735,1.1406666666666667,482.0,0,100.0,44591.31000000004,44591.31000000004,0.0,0.0,Sunday,2025-09
2025-09-22,12,5,3,-3814.18,5170.93,8985.11,548.63,-0.23356563285176624,1.10125,65.25,9,25.0,40777.13000000004,44591.31000000004,-3814.1800000000003,-8.553639711414617,Monday,2025-09
2025-09-23,11,5,3,5116.349999999999,7640.339999999999,2523.99,282.69,-0.07949802304402617,1.2980909090909092,145.27272727272728,8,27.27272727272727,45893.48000000004,45893.48000000004,0.0,0.0,Tuesday,2025-09
2025-09-24,21,5,6,-131.76000000000005,3079.64,3211.4,231.78,-0.14497254743357918,1.0077142857142856,483.0952380952381,15,28.57142857142857,45761.72000000004,45893.48000000004,-131.76000000000204,-0.287099605434153,Wednesday,2025-09
2025-09-25,11,5,5,106.18999999999983,4468.93,4362.740000000001,192.79,0.2436335805160555,1.1547272727272728,337.90909090909093,6,45.45454545454545,45867.91000000004,45893.48000000004,-25.56999999999971,-0.05571597534115889,Thursday,2025-09
2025-09-26,8,3,4,-2032.79,336.57,2369.36,228.24,0.4228887686856723,1.10325,111.875,4,50.0,43835.12000000004,45893.48000000004,-2058.3600000000006,-4.485081540994491,Friday,2025-09
2025-09-27,4,2,1,-92.63000000000005,451.5,544.1300000000001,35.92,0.04297781849251914,0.9444999999999999,43.25,3,25.0,43742.49000000004,45893.48000000004,-2150.989999999998,-4.686918490382504,Saturday,2025-09
2025-09-28,3,1,1,-610.24,862.08,1472.3200000000002,138.21,-0.2896287732066647,1.1253333333333333,36.333333333333336,2,33.33333333333333,43132.250000000044,45893.48000000004,-2761.229999999996,-6.016606280456382,Sunday,2025-09
2025-09-29,2,2,1,578.01,978.27,400.26,42.290000000000006,-0.16874602280730733,0.6869999999999999,120.5,1,50.0,43710.260000000046,45893.48000000004,-2183.219999999994,-4.757146331025653,Monday,2025-09
2025-09-30,13,5,4,1749.5,4901.0,3151.5,275.93,-0.08189747018554808,0.9503846153846154,84.0,9,30.76923076923077,45459.760000000046,45893.48000000004,-433.7199999999939,-0.9450579908082661,Tuesday,2025-09
2025-10-01,11,3,6,2550.1800000000003,4555.51,2005.33,181.34,0.6988722012264922,1.1049090909090908,158.72727272727272,5,54.54545454545454,48009.940000000046,48009.940000000046,0.0,0.0,Wednesday,2025-10
2025-10-02,4,2,1,1150.1899999999998,3898.1,2747.91,180.69,-0.3598686819183668,0.97125,80.0,3,25.0,49160.13000000005,49160.13000000005,0.0,0.0,Thursday,2025-10
2025-10-03,5,3,0,-3373.77,0.0,3373.77,119.82,-1.0834552747931265,1.4427999999999999,341.6,5,0.0,45786.36000000005,49160.13000000005,-3373.769999999997,-6.862817490515166,Friday,2025-10
2025-10-04,5,1,1,-436.87,28.29,465.16,23.21,-0.6821950001005932,2.0676,76.4,4,20.0,45349.49000000005,49160.13000000005,-3810.6399999999994,-7.751484790621984,Saturday,2025-10
2025-10-05,6,2,1,-740.0,1135.75,1875.75,202.18,-0.4945677270477535,1.2035,52.666666666666664,5,16.666666666666664,44609.49000000005,49160.13000000005,-4550.639999999999,-9.256769662732777,Sunday,2025-10
2025-10-06,5,3,3,1176.0200000000002,2134.56,958.54,177.54,0.05979209825444544,0.9722,248.2,2,60.0,45785.510000000046,49160.13000000005,-3374.6200000000026,-6.86454653394936,Monday,2025-10
2025-10-07,21,7,12,14096.84,19984.47,5887.63,1336.74,0.5513737306796298,1.2666666666666668,229.95238095238096,9,57.14285714285714,59882.35000000005,59882.35000000005,0.0,0.0,Tuesday,2025-10
2025-10-08,13,5,6,4045.62,6935.84,2890.2200000000003,358.99,0.3524603782698777,1.3600769230769232,479.0769230769231,7,46.15384615384615,63927.97000000005,63927.97000000005,0.0,0.0,Wednesday,2025-10
2025-10-09,2,1,1,-20.899999999999977,165.83,186.73,25.6,-0.035612362112932616,1.237,186.0,1,50.0,63907.07000000005,63927.97000000005,-20.900000000001455,-0.032693045000492645,Thursday,2025-10
2025-10-10,13,5,4,-1157.09,2932.62,4089.71,251.82,-0.3180731381271338,1.3145384615384614,345.38461538461536,9,30.76923076923077,62749.980000000054,63927.97000000005,-1177.989999999998,-1.8426832574223724,Friday,2025-10
2025-10-11,3,1,0,-5231.97,0.0,5231.97,249.38,-1.061571142812851,0.7576666666666666,38.333333333333336,3,0.0,57518.01000000005,63927.97000000005,-6409.959999999999,-10.026847403413552,Saturday,2025-10
2025-10-12,1,1,0,-242.99,0.0,242.99,7.2,-1.0305145091083878,0.795,40.0,1,0.0,57275.020000000055,63927.97000000005,-6652.949999999997,-10.406947068708723,Sunday,2025-10
2025-10-13,10,4,3,-1261.6699999999998,3102.08,4363.75,248.26,-0.15313170959674616,1.3279,103.9,7,30.0,56013.35000000006,63927.97000000005,-7914.619999999995,-12.380527646975164,Monday,2025-10
2025-10-14,13,4,6,3307.57,5209.33,1901.7600000000002,317.54,0.19363868966855577,1.0497692307692308,96.76923076923077,7,46.15384615384615,59320.92000000006,63927.97000000005,-4607.049999999996,-7.206626457871244,Tuesday,2025-10
2025-10-15,15,5,9,5386.42,7684.28,2297.86,343.6,0.5467716674840705,1.3792,68.06666666666666,6,60.0,64707.340000000055,64707.340000000055,0.0,0.0,Wednesday,2025-10
2025-10-16,15,4,8,5857.94,7772.419999999999,1914.48,238.25,0.5546333955319922,1.5150666666666666,124.13333333333334,7,53.333333333333336,70565.28000000006,70565.28000000006,0.0,0.0,Thursday,2025-10
2025-10-17,11,4,7,7751.320000000001,8681.64,930.3199999999999,197.51999999999998,1.38698118928521,1.0088181818181818,252.9090909090909,4,63.63636363636363,78316.60000000006,78316.60000000006,0.0,0.0,Friday,2025-10
2025-10-18,2,1,1,144.08,223.55,79.47,5.67,0.73482339566759,1.3035,853.0,1,50.0,78460.68000000007,78460.68000000007,0.0,0.0,Saturday,2025-10
2025-10-19,6,1,3,3158.0199999999995,11071.84,7913.82,817.54,0.36428242593599774,1.0685,592.0,3,50.0,81618.70000000007,81618.70000000007,0.0,0.0,Sunday,2025-10
2025-10-20,10,5,2,-4668.81,1351.8899999999999,6020.7,306.96999999999997,-0.4296161327534705,1.4339,127.9,8,20.0,76949.89000000007,81618.70000000007,-4668.809999999998,-5.720269987147546,Monday,2025-10
2025-10-21,11,4,6,3075.62,5779.11,2703.49,325.44,0.3677693679487422,1.0485454545454547,67.45454545454545,5,54.54545454545454,80025.51000000007,81618.70000000007,-1593.1900000000023,-1.9519913941290428,Tuesday,2025-10
2025-10-22,8,4,2,-4552.49,1936.3100000000002,6488.8,329.33,-0.22705029932615062,0.974,610.5,6,25.0,75473.02000000006,81618.70000000007,-6145.680000000008,-7.529745021667831,Wednesday,2025-10
2025-10-23,3,1,3,20005.6,20005.6,0.0,251.48000000000002,2.338128835953617,1.087,249.66666666666666,0,100.0,95478.62000000005,95478.62000000005,0.0,0.0,Thursday,2025-10
2025-10-24,10,3,3,3725.6,8601.98,4876.38,306.95,0.21247977044592856,1.2036,348.4,7,30.0,99204.22000000006,99204.22000000006,0.0,0.0,Friday,2025-10
2025-10-25,6,1,4,2526.74,3015.14,488.4,83.09,1.4314871427783802,1.468,86.0,2,66.66666666666666,101730.96000000006,101730.96000000006,0.0,0.0,Saturday,2025-10
2025-10-26,3,2,1,152.51999999999995,598.39,445.87,44.36,-0.059324839894422755,0.8333333333333334,24.0,2,33.33333333333333,101883.48000000007,101883.48000000007,0.0,0.0,Sunday,2025-10
2025-10-27,6,2,3,161.85999999999999,572.21,410.35,32.75,0.49561987759715437,0.8916666666666666,52.333333333333336,3,50.0,102045.34000000007,102045.34000000007,0.0,0.0,Monday,2025-10
